,meter_sale_price,procedure_area,rooms_en,floor_bin,swimming_pool,balcony,elevator,metro,has_parking,area_name_en,instance_date
251703,17417.84,102.92,1 B/R,11-20,1,1,0,1,1,Marsa Dubai,2024-09-23
147793,23644.6,59.46,1 B/R,1-10,1,1,1,1,1,Marsa Dubai,2024-07-16
72751,11282.44,159.54,3 B/R,71-80,1,1,0,1,1,Marsa Dubai,2022-11-30
61024,28259.9,115.0,2 B/R,1-10,1,1,1,1,1,Marsa Dubai,2025-01-13
156642,13382.69,35.12,Studio,1-10,1,1,1,1,1,Marsa Dubai,2023-09-06
70378,21123.64,108.98,1 B/R,41-50,1,1,1,1,1,Marsa Dubai,2024-08-20
242036,13324.61,122.33,2 B/R,21-30,1,1,1,1,1,Marsa Dubai,2022-06-17
27749,14001.06,151.06,2 B/R,1-10,1,1,0,1,1,Marsa Dubai,2023-08-30
271082,14828.0,33.72,Studio,1-10,1,1,1,1,1,Marsa Dubai,2023-01-20
240672,33586.32,114.63,2 B/R,Below 1st floor,0,1,1,0,1,Marsa Dubai,2023-07-10
216903,14382.8,63.27,1 B/R,1-10,1,1,0,1,1,Marsa Dubai,2024-11-06
85058,17880.93,142.61,1 B/R,21-30,1,1,1,1,1,Marsa Dubai,2023-06-15
48864,16582.91,99.5,2 B/R,1-10,1,1,0,1,1,Marsa Dubai,2025-01-06
40225,12466.52,22.7,Studio,Below 1st floor,0,1,1,1,1,Marsa Dubai,2023-06-14
129716,33377.01,46.49,Studio,1-10,1,0,1,1,1,Marsa Dubai,2024-03-15
35418,18926.97,67.1,1 B/R,11-20,1,1,0,1,1,Marsa Dubai,2024-02-27
45109,10842.83,93.85,2 B/R,11-20,1,1,0,1,1,Marsa Dubai,2023-08-14
297662,8529.09,129.55,2 B/R,1-10,0,1,1,0,1,Marsa Dubai,2022-12-08
270985,13298.85,135.35,2 B/R,11-20,1,1,1,1,1,Marsa Dubai,2025-02-10
94139,9041.71,75.76,1 B/R,21-30,1,1,1,1,1,Marsa Dubai,2025-01-07
97815,20840.69,56.62,1 B/R,21-30,1,0,0,1,1,Marsa Dubai,2023-07-27
40209,14996.34,150.37,2 B/R,31-40,1,1,1,1,1,Marsa Dubai,2023-09-14
303170,23803.36,38.65,Studio,Below 1st floor,1,1,1,1,1,Marsa Dubai,2023-11-09
159265,29231.68,50.63,Studio,11-20,1,1,0,1,0,Marsa Dubai,2024-05-21
79441,10678.8,69.01,1 B/R,31-40,0,1,1,0,1,Marsa Dubai,2022-12-05
192489,13887.62,109.81,1 B/R,1-10,1,1,0,1,1,Marsa Dubai,2025-02-12
314546,26780.8,76.87,1 B/R,21-30,1,1,1,1,1,Marsa Dubai,2025-05-07
205948,16768.48,166.98,3 B/R,1-10,1,1,0,1,1,Marsa Dubai,2024-05-15
217422,10245.17,168.86,3 B/R,41-50,1,1,0,1,1,Marsa Dubai,2022-10-05
92908,9899.48,77.71,1 B/R,21-30,1,1,0,1,1,Marsa Dubai,2022-04-13
176886,14715.37,140.89,2 B/R,11-20,1,1,0,1,1,Marsa Dubai,2022-05-31
168585,22366.36,89.42,1 B/R,51-60,1,1,1,1,1,Marsa Dubai,2022-10-21
202760,18501.82,137.5,2 B/R,21-30,1,1,1,1,1,Marsa Dubai,2024-03-22
314476,26019.69,99.54,2 B/R,71-80,1,0,1,1,1,Marsa Dubai,2024-04-29
200631,7313.32,116.91,2 B/R,51-60,1,1,0,1,1,Marsa Dubai,2023-12-22
246076,18158.78,118.4,2 B/R,21-30,1,1,0,1,1,Marsa Dubai,2024-03-18
29518,29518.86,83.66,1 B/R,21-30,1,1,1,1,1,Marsa Dubai,2023-01-19
33451,28226.95,71.24,1 B/R,Below 1st floor,1,1,1,0,1,Marsa Dubai,2022-03-08
38522,16329.2,153.1,2 B/R,1-10,1,1,0,1,1,Marsa Dubai,2024-01-29
82670,15044.01,111.34,2 B/R,11-20,1,1,0,1,1,Marsa Dubai,2024-12-05
128851,10632.29,53.14,1 B/R,1-10,1,1,0,1,1,Marsa Dubai,2022-11-16
8470,9351.43,153.91,2 B/R,41-50,1,0,0,1,1,Marsa Dubai,2024-05-23
300076,12039.75,78.49,1 B/R,31-40,1,1,0,1,1,Marsa Dubai,2024-06-05
35379,32792.32,90.57,1 B/R,41-50,1,1,1,1,1,Marsa Dubai,2022-10-04
304996,13641.54,166.77,3 B/R,31-40,1,1,0,1,1,Marsa Dubai,2023-04-14
309091,13945.04,130.57,2 B/R,11-20,1,1,0,1,1,Marsa Dubai,2023-05-01
99983,23865.29,69.72,1 B/R,Below 1st floor,1,1,1,1,1,Marsa Dubai,2022-12-16
55080,9942.83,120.69,2 B/R,11-20,1,1,0,1,1,Marsa Dubai,2024-05-17
176059,15882.28,77.13,1 B/R,1-10,1,1,0,1,1,Marsa Dubai,2022-05-12
240763,19101.12,89.0,1 B/R,11-20,0,1,1,1,1,Marsa Dubai,2024-03-14
292940,14626.64,116.91,2 B/R,51-60,1,1,0,1,1,Marsa Dubai,2025-03-21
97624,19259.91,79.18,1 B/R,31-40,1,1,0,1,1,Marsa Dubai,2022-01-27
119797,15499.07,141.59,2 B/R,31-40,1,1,1,1,1,Marsa Dubai,2025-03-03
144251,17379.47,113.87,1 B/R,11-20,1,0,1,1,1,Marsa Dubai,2022-08-01
201327,30638.07,75.07,1 B/R,1-10,1,1,1,0,1,Marsa Dubai,2023-07-27
46060,20901.49,165.06,3 B/R,21-30,0,1,1,1,1,Marsa Dubai,2022-09-20
222574,15589.4,166.78,3 B/R,21-30,1,1,0,1,1,Marsa Dubai,2023-08-14
168852,24836.19,105.13,1 B/R,41-50,1,1,1,1,1,Marsa Dubai,2024-08-07
2503,26868.76,74.99,1 B/R,1-10,1,1,1,0,1,Marsa Dubai,2022-01-27
89225,13139.85,175.04,3 B/R,1-10,1,1,0,1,1,Marsa Dubai,2023-06-19
298852,27244.24,73.41,1 B/R,Below 1st floor,0,1,1,0,1,Marsa Dubai,2023-06-12
216648,12571.84,111.36,1 B/R,11-20,1,1,0,1,1,Marsa Dubai,2023-05-03
134587,26480.95,77.44,1 B/R,31-40,1,1,1,1,1,Marsa Dubai,2025-01-15
100231,29113.15,81.75,1 B/R,11-20,1,1,0,1,1,Marsa Dubai,2024-10-04
124493,12297.24,170.77,3 B/R,1-10,1,1,0,1,1,Marsa Dubai,2022-02-16
227207,6604.6,158.98,3 B/R,51-60,1,1,0,1,1,Marsa Dubai,2022-02-28
304858,29072.52,63.29,1 B/R,Below 1st floor,1,1,1,1,1,Marsa Dubai,2022-07-13
33735,18694.23,159.14,2 B/R,11-20,1,1,1,1,1,Marsa Dubai,2023-12-25
153910,26686.37,57.52,1 B/R,11-20,1,1,1,1,1,Marsa Dubai,2022-11-22
83118,11272.26,133.07,2 B/R,1-10,1,1,1,1,1,Marsa Dubai,2023-06-23
355,28403.67,81.75,1 B/R,11-20,1,1,0,1,1,Marsa Dubai,2025-01-06
231294,15973.87,127.88,2 B/R,41-50,1,1,0,1,1,Marsa Dubai,2022-12-28
232071,19019.22,97.27,1 B/R,41-50,1,1,1,1,1,Marsa Dubai,2022-06-06
108117,15304.85,160.08,2 B/R,1-10,1,1,0,1,1,Marsa Dubai,2025-05-28
191792,15184.98,72.44,1 B/R,1-10,1,1,0,1,1,Marsa Dubai,2022-03-30
246792,5491.23,167.54,3 B/R,61-70,1,1,0,1,1,Marsa Dubai,2023-02-13
198148,12137.66,70.03,1 B/R,1-10,1,1,0,1,1,Marsa Dubai,2024-04-24
291387,27729.79,109.99,2 B/R,1-10,1,1,1,1,1,Marsa Dubai,2024-11-28
60114,15193.73,178.6,3 B/R,41-50,1,1,1,1,1,Marsa Dubai,2025-02-18
14427,14530.44,65.38,1 B/R,21-30,1,0,1,1,1,Marsa Dubai,2023-09-11
310726,27252.73,114.7,2 B/R,11-20,1,1,1,1,1,Marsa Dubai,2024-12-23
143504,19604.5,175.98,3 B/R,1-10,1,1,0,1,1,Marsa Dubai,2022-10-25
99166,11158.85,179.23,3 B/R,1-10,1,1,0,1,1,Marsa Dubai,2023-12-21
75165,20312.36,110.77,2 B/R,21-30,1,1,1,1,1,Marsa Dubai,2024-07-30
90072,17782.12,148.52,2 B/R,11-20,1,1,1,1,1,Marsa Dubai,2024-01-02
73265,13592.71,137.25,2 B/R,21-30,1,1,0,1,1,Marsa Dubai,2022-10-05
71109,19047.62,110.25,2 B/R,11-20,1,1,1,1,1,Marsa Dubai,2024-05-27
19476,15601.56,166.65,2 B/R,11-20,1,1,0,1,1,Marsa Dubai,2022-07-25
250987,30946.56,69.46,1 B/R,21-30,1,1,1,1,1,Marsa Dubai,2023-03-01
54333,11869.29,175.04,3 B/R,1-10,1,1,0,1,1,Marsa Dubai,2024-08-29
132767,31221.8,70.46,1 B/R,11-20,1,0,1,1,1,Marsa Dubai,2025-02-10
114761,12801.86,34.37,Studio,11-20,1,1,0,1,1,Marsa Dubai,2022-05-20
166765,15482.7,131.76,2 B/R,1-10,1,1,1,1,1,Marsa Dubai,2024-02-08
227421,24041.01,132.51,2 B/R,51-60,1,1,1,1,1,Marsa Dubai,2022-10-13
124223,11525.28,123.61,2 B/R,51-60,1,1,0,1,1,Marsa Dubai,2024-06-14
304990,12483.96,85.71,1 B/R,41-50,1,1,0,1,1,Marsa Dubai,2022-11-02
254854,9841.31,81.29,1 B/R,11-20,1,1,0,1,1,Marsa Dubai,2023-02-06
314431,18785.96,64.47,1 B/R,21-30,1,1,1,1,1,Marsa Dubai,2023-05-02
201602,19898.93,158.3,2 B/R,41-50,1,1,1,1,1,Marsa Dubai,2023-02-13
102941,23732.56,58.78,1 B/R,1-10,1,1,1,1,1,Marsa Dubai,2024-05-20
34366,4653.27,132.38,2 B/R,31-40,1,1,0,1,1,Marsa Dubai,2025-02-26
174425,22326.58,129.89,2 B/R,41-50,1,1,1,1,1,Marsa Dubai,2022-05-18
10162,29302.02,106.61,2 B/R,Below 1st floor,1,1,1,1,1,Marsa Dubai,2022-12-21
294767,17006.8,70.56,1 B/R,21-30,1,1,0,1,1,Marsa Dubai,2022-08-09
134057,24790.12,101.25,2 B/R,41-50,1,1,1,1,1,Marsa Dubai,2024-05-20
35420,21327.42,117.22,2 B/R,21-30,1,1,0,1,1,Marsa Dubai,2025-04-29
201479,11939.32,110.09,1 B/R,Below 1st floor,1,1,1,1,1,Marsa Dubai,2023-01-30
259784,27810.66,55.73,Studio,1-10,1,1,1,1,1,Marsa Dubai,2025-01-08
50112,17270.32,33.19,Studio,11-20,1,1,1,1,1,Marsa Dubai,2022-10-13
68469,12508.76,78.41,1 B/R,1-10,1,0,0,1,1,Marsa Dubai,2023-09-15
283014,32593.91,117.66,2 B/R,1-10,0,1,1,0,1,Marsa Dubai,2024-06-06
170499,25640.95,68.96,1 B/R,11-20,0,1,1,0,1,Marsa Dubai,2024-04-30
75149,8611.2,123.5,2 B/R,1-10,1,1,1,1,1,Marsa Dubai,2025-03-13
256475,10443.86,91.92,1 B/R,31-40,1,0,0,1,1,Marsa Dubai,2025-04-07
139676,14370.03,116.91,2 B/R,11-20,1,1,0,1,1,Marsa Dubai,2024-10-21
293832,28168.2,172.18,2 B/R,11-20,1,1,1,1,1,Marsa Dubai,2024-02-28
152435,27929.29,76.26,1 B/R,21-30,1,1,1,0,1,Marsa Dubai,2022-01-28
304479,13021.12,89.47,2 B/R,1-10,1,1,0,1,1,Marsa Dubai,2025-02-19
97960,12444.69,72.32,1 B/R,21-30,1,1,0,1,1,Marsa Dubai,2025-03-27
94898,14641.29,75.13,1 B/R,1-10,1,1,0,1,1,Marsa Dubai,2024-06-24
202916,19556.71,69.03,1 B/R,11-20,1,1,0,1,1,Marsa Dubai,2025-04-29
124462,9179.9,124.11,2 B/R,1-10,1,1,1,1,1,Marsa Dubai,2022-08-31
221984,24894.2,80.34,1 B/R,11-20,1,1,1,1,1,Marsa Dubai,2025-03-28
94998,9874.33,167.1,2 B/R,1-10,1,1,0,1,1,Marsa Dubai,2022-12-12
176549,22570.02,129.62,2 B/R,11-20,1,1,1,1,1,Marsa Dubai,2025-02-14
23710,11680.14,111.3,1 B/R,21-30,1,1,0,1,1,Marsa Dubai,2022-08-04
10102,16774.68,80.24,1 B/R,61-70,1,1,0,1,1,Marsa Dubai,2024-08-01
35219,12996.39,138.5,2 B/R,11-20,0,1,1,1,1,Marsa Dubai,2025-05-07
95941,21620.95,161.88,3 B/R,41-50,1,1,1,1,1,Marsa Dubai,2022-02-21
222086,20350.88,99.75,2 B/R,11-20,1,1,1,1,1,Marsa Dubai,2024-06-17
239957,9160.31,111.35,2 B/R,41-50,1,1,0,1,1,Marsa Dubai,2025-05-28
191288,11259.68,71.05,1 B/R,31-40,1,1,0,1,1,Marsa Dubai,2023-03-22
144305,29336.69,67.54,1 B/R,11-20,1,1,1,1,1,Marsa Dubai,2022-04-20
47686,8382.52,116.91,2 B/R,51-60,1,1,0,1,1,Marsa Dubai,2022-01-13
70402,9117.43,109.68,2 B/R,11-20,1,1,0,1,1,Marsa Dubai,2023-03-08
109600,16027.8,89.22,1 B/R,31-40,1,1,0,1,1,Marsa Dubai,2024-09-25
207461,13452.23,177.74,2 B/R,1-10,1,1,1,1,1,Marsa Dubai,2025-01-02
159262,18438.34,66.98,1 B/R,1-10,1,1,0,1,1,Marsa Dubai,2022-06-27
21245,29362.03,104.08,2 B/R,21-30,1,1,1,1,1,Marsa Dubai,2025-02-14
22,12720.33,110.06,2 B/R,31-40,1,1,0,1,1,Marsa Dubai,2022-09-20
37630,26621.32,113.06,2 B/R,11-20,0,1,1,0,1,Marsa Dubai,2022-08-24
108772,6971.23,85.15,1 B/R,41-50,1,1,0,1,1,Marsa Dubai,2022-09-08
240424,25919.17,44.36,Studio,21-30,1,1,1,1,1,Marsa Dubai,2025-06-11
246866,12955.34,131.22,2 B/R,31-40,1,1,0,1,1,Marsa Dubai,2024-02-14
107660,27476.5,55.32,1 B/R,1-10,1,0,0,1,1,Marsa Dubai,2024-07-04
300139,28028.93,33.18,Studio,11-20,1,1,1,1,1,Marsa Dubai,2022-07-28
137663,11230.82,82.31,1 B/R,21-30,1,1,0,1,1,Marsa Dubai,2023-04-11
220192,18516.78,53.1,1 B/R,Below 1st floor,1,1,0,1,1,Marsa Dubai,2022-01-07
173386,10485.09,34.16,1 B/R,Below 1st floor,1,1,1,1,1,Marsa Dubai,2023-03-17
154120,27251.53,137.24,2 B/R,41-50,1,1,1,1,1,Marsa Dubai,2023-02-07
83131,10374.8,136.5,2 B/R,1-10,1,1,0,1,1,Marsa Dubai,2023-02-07
99926,13215.77,87.7,1 B/R,1-10,1,1,0,1,1,Marsa Dubai,2022-09-07
274458,26868.18,59.55,1 B/R,1-10,1,1,1,1,1,Marsa Dubai,2023-11-27
148029,16376.36,67.17,1 B/R,1-10,1,1,0,1,1,Marsa Dubai,2025-01-06
313334,30911.9,135.87,2 B/R,1-10,1,1,1,1,1,Marsa Dubai,2022-05-12
14415,9612.7,158.79,2 B/R,11-20,1,1,0,1,0,Marsa Dubai,2024-07-04
275124,13996.8,175.04,3 B/R,1-10,1,1,0,1,1,Marsa Dubai,2024-06-04
250808,12712.99,130.76,2 B/R,21-30,1,1,0,1,1,Marsa Dubai,2022-06-03
104400,26860.73,129.1,2 B/R,1-10,1,1,1,1,1,Marsa Dubai,2024-02-19
77586,18878.61,105.94,2 B/R,11-20,0,1,1,0,1,Marsa Dubai,2022-01-31
251623,8806.14,158.98,3 B/R,51-60,1,1,0,1,1,Marsa Dubai,2023-03-14
234481,26129.04,119.25,2 B/R,1-10,0,1,1,0,1,Marsa Dubai,2022-01-10
176056,10691.99,116.91,2 B/R,51-60,1,1,0,1,1,Marsa Dubai,2022-05-30
202790,25688.93,107.05,2 B/R,Below 1st floor,1,1,1,1,1,Marsa Dubai,2022-05-20
152580,23052.01,157.47,2 B/R,Below 1st floor,1,1,1,1,1,Marsa Dubai,2023-09-05
168621,27480.37,70.05,1 B/R,21-30,1,1,1,1,1,Marsa Dubai,2025-05-12
298627,27954.21,55.73,Studio,1-10,1,1,1,1,1,Marsa Dubai,2024-12-02
283278,15738.6,116.91,2 B/R,51-60,1,1,0,1,1,Marsa Dubai,2025-03-18
213563,24267.13,130.42,2 B/R,11-20,1,1,1,1,1,Marsa Dubai,2025-01-22
304660,2388.78,103.4,1 B/R,21-30,1,1,0,1,1,Marsa Dubai,2022-05-13
216907,19958.79,38.83,Studio,11-20,1,1,0,1,1,Marsa Dubai,2025-01-09
102660,26649.66,128.14,2 B/R,11-20,1,1,1,0,1,Marsa Dubai,2025-03-06
167007,27023.3,102.5,2 B/R,Below 1st floor,1,1,1,0,1,Marsa Dubai,2022-01-10
156641,19801.98,31.31,Studio,1-10,1,1,1,1,1,Marsa Dubai,2023-10-13
280714,27830.66,110.31,2 B/R,41-50,1,1,1,1,1,Marsa Dubai,2024-11-28
280390,19627.22,141.64,2 B/R,11-20,1,1,1,1,1,Marsa Dubai,2025-02-06
83335,30272.99,110.21,2 B/R,Below 1st floor,0,1,1,0,1,Marsa Dubai,2022-12-26
43047,8072.92,67.47,1 B/R,21-30,1,1,0,1,1,Marsa Dubai,2022-09-07
173052,14960.17,51.47,Studio,11-20,0,1,1,1,1,Marsa Dubai,2023-11-17
134367,26212.71,33.19,Studio,11-20,1,1,1,1,1,Marsa Dubai,2024-02-19
234483,30507.38,148.78,3 B/R,31-40,0,1,1,0,1,Marsa Dubai,2022-03-28
152848,15584.42,96.25,1 B/R,1-10,0,1,1,1,1,Marsa Dubai,2022-02-22
247052,27101.49,78.04,1 B/R,21-30,1,1,1,1,1,Marsa Dubai,2022-09-20
92720,16310.03,33.86,1 B/R,Below 1st floor,1,1,0,1,1,Marsa Dubai,2024-04-08
275878,30368.89,110.57,2 B/R,21-30,1,1,1,1,1,Marsa Dubai,2024-03-07
302680,14906.3,93.92,2 B/R,11-20,1,1,1,1,1,Marsa Dubai,2025-06-11
124678,31539.52,50.73,Studio,11-20,1,1,0,1,0,Marsa Dubai,2024-11-04
8081,15197.8,65.47,1 B/R,1-10,1,1,0,1,1,Marsa Dubai,2023-11-22
241997,11533.47,33.31,Studio,11-20,1,1,1,1,1,Marsa Dubai,2024-01-11
184325,27237.2,149.02,3 B/R,21-30,1,1,1,1,1,Marsa Dubai,2024-12-18
303530,9891.58,142.04,1 B/R,1-10,1,1,0,1,1,Marsa Dubai,2022-11-09
212630,19100.43,81.15,1 B/R,11-20,1,1,1,1,1,Marsa Dubai,2024-02-22
182211,21408.72,176.33,2 B/R,21-30,0,1,1,1,1,Marsa Dubai,2024-11-14
289654,11893.43,178.67,3 B/R,1-10,1,1,0,1,1,Marsa Dubai,2022-12-05
50127,14280.9,148.52,2 B/R,11-20,1,1,1,1,1,Marsa Dubai,2023-02-13
132441,14465.34,89.87,1 B/R,1-10,1,1,1,1,1,Marsa Dubai,2024-08-30
124168,25495.05,101.0,2 B/R,31-40,1,1,1,1,1,Marsa Dubai,2024-08-20
193326,25819.78,77.46,2 B/R,31-40,1,1,1,1,1,Marsa Dubai,2023-12-19
231283,15936.62,109.81,1 B/R,1-10,1,1,0,1,1,Marsa Dubai,2022-12-22
60109,10043.62,98.57,1 B/R,1-10,0,1,1,1,1,Marsa Dubai,2022-03-17
208021,24473.42,109.04,1 B/R,21-30,1,1,1,1,1,Marsa Dubai,2024-08-15
138595,11680.73,123.28,2 B/R,31-40,1,1,1,1,1,Marsa Dubai,2022-04-18
151763,13472.25,111.34,2 B/R,11-20,1,1,0,1,1,Marsa Dubai,2025-03-17
273595,13685.74,116.91,2 B/R,51-60,1,1,0,1,1,Marsa Dubai,2024-12-19
183655,27726.97,141.59,2 B/R,31-40,1,1,1,1,1,Marsa Dubai,2024-12-27
226439,15061.42,127.81,2 B/R,31-40,1,1,0,1,1,Marsa Dubai,2022-11-03
117559,20103.03,79.59,1 B/R,1-10,1,1,0,1,1,Marsa Dubai,2023-03-09
103336,9898.62,142.04,1 B/R,1-10,1,1,0,1,1,Marsa Dubai,2022-08-12
139456,10855.43,123.5,2 B/R,1-10,1,1,1,1,1,Marsa Dubai,2024-09-06
72095,12898.0,68.61,1 B/R,1-10,0,1,1,0,1,Marsa Dubai,2023-12-27
119541,21494.43,176.79,3 B/R,31-40,1,1,1,1,1,Marsa Dubai,2024-02-29
176872,16382.15,127.7,2 B/R,21-30,1,1,0,1,1,Marsa Dubai,2025-06-04
147053,11459.52,147.35,3 B/R,11-20,1,1,0,1,1,Marsa Dubai,2023-08-02
103360,16819.33,140.79,2 B/R,21-30,1,1,1,1,1,Marsa Dubai,2023-01-03
48567,15775.47,157.84,2 B/R,1-10,1,1,1,1,1,Marsa Dubai,2024-07-04
232164,14702.12,78.22,1 B/R,1-10,0,1,1,1,1,Marsa Dubai,2023-01-04
193494,20651.62,108.98,1 B/R,41-50,1,1,1,1,1,Marsa Dubai,2024-10-04
171711,13408.29,71.15,1 B/R,1-10,1,1,1,1,1,Marsa Dubai,2024-10-21
105090,27290.69,132.54,2 B/R,41-50,1,1,1,1,1,Marsa Dubai,2024-10-11
190976,10050.47,116.91,2 B/R,51-60,1,1,0,1,1,Marsa Dubai,2023-02-23
168641,20451.41,95.39,1 B/R,1-10,1,1,1,1,1,Marsa Dubai,2024-05-21
203245,22806.38,75.88,1 B/R,Below 1st floor,1,1,1,1,1,Marsa Dubai,2022-08-23
269873,23665.93,130.99,2 B/R,1-10,0,1,1,1,1,Marsa Dubai,2023-12-18
226434,10439.56,1.82,3 B/R,Below 1st floor,1,1,0,1,1,Marsa Dubai,2025-01-07
273591,12952.48,146.69,2 B/R,11-20,1,1,0,1,1,Marsa Dubai,2024-12-10
221540,17293.32,179.26,2 B/R,11-20,1,1,0,1,1,Marsa Dubai,2025-06-20
61486,25693.37,135.93,2 B/R,1-10,1,1,1,1,1,Marsa Dubai,2023-11-20
191247,14238.52,87.79,1 B/R,11-20,0,1,1,1,1,Marsa Dubai,2022-05-16
137536,26225.77,78.93,1 B/R,1-10,1,1,1,1,1,Marsa Dubai,2022-06-01
129223,18181.82,137.5,2 B/R,21-30,1,1,1,1,1,Marsa Dubai,2024-07-26
119822,15175.63,84.73,1 B/R,11-20,1,1,1,1,1,Marsa Dubai,2024-03-14
277785,9966.89,106.75,2 B/R,11-20,0,1,1,0,1,Marsa Dubai,2024-07-01
212725,18873.09,73.12,1 B/R,21-30,1,1,1,1,1,Marsa Dubai,2024-12-17
94680,23300.28,154.29,2 B/R,41-50,1,1,1,1,1,Marsa Dubai,2025-03-03
94384,16465.94,53.14,1 B/R,1-10,1,1,0,1,1,Marsa Dubai,2024-10-17
245696,16941.5,88.54,1 B/R,1-10,0,1,1,1,1,Marsa Dubai,2024-08-05
73899,17160.81,130.53,2 B/R,11-20,0,1,1,1,1,Marsa Dubai,2023-03-23
18151,13963.78,72.33,1 B/R,11-20,1,1,0,1,1,Marsa Dubai,2025-03-24
127900,21545.83,146.2,2 B/R,11-20,1,1,1,1,1,Marsa Dubai,2024-12-11
109593,15376.52,123.5,2 B/R,1-10,1,1,0,1,1,Marsa Dubai,2025-06-20
68085,10295.08,129.32,2 B/R,1-10,1,1,0,1,1,Marsa Dubai,2023-06-08
23670,26681.56,86.46,1 B/R,21-30,1,1,1,1,1,Marsa Dubai,2024-12-25
80160,9351.0,75.16,1 B/R,11-20,1,1,1,1,1,Marsa Dubai,2025-03-20
300150,7513.47,70.54,2 B/R,11-20,1,1,1,1,1,Marsa Dubai,2022-09-22
4933,8766.8,68.44,1 B/R,41-50,1,1,0,1,1,Marsa Dubai,2025-04-23
173275,25847.72,114.13,2 B/R,11-20,1,1,1,1,1,Marsa Dubai,2024-06-25
132416,13560.34,66.37,1 B/R,1-10,1,1,0,1,1,Marsa Dubai,2024-05-31
203856,30539.56,114.7,2 B/R,11-20,1,1,1,1,1,Marsa Dubai,2024-11-27
271027,17121.19,81.77,1 B/R,31-40,1,1,1,1,1,Marsa Dubai,2022-06-02
226217,5422.57,129.09,2 B/R,41-50,1,1,0,1,1,Marsa Dubai,2023-05-30
149166,10821.72,137.96,2 B/R,11-20,1,1,1,1,1,Marsa Dubai,2023-05-05
84820,18255.58,73.95,1 B/R,21-30,1,1,1,1,1,Marsa Dubai,2025-06-03
163054,15143.02,178.3,3 B/R,1-10,1,1,0,1,1,Marsa Dubai,2023-02-13
40224,15810.31,22.35,Studio,Below 1st floor,0,1,1,1,1,Marsa Dubai,2024-12-10
202960,13076.05,70.74,1 B/R,1-10,1,1,0,1,1,Marsa Dubai,2024-09-12
73587,32544.53,42.4,Studio,31-40,1,1,1,1,1,Marsa Dubai,2024-12-02
178514,11467.01,130.81,2 B/R,1-10,0,1,1,1,1,Marsa Dubai,2025-02-21
276720,13656.91,1.23,2 B/R,Below 1st floor,1,1,0,1,1,Marsa Dubai,2025-03-21
15256,11565.39,172.99,2 B/R,11-20,1,1,1,1,1,Marsa Dubai,2023-12-14
289643,13516.78,41.43,Studio,1-10,1,1,1,1,1,Marsa Dubai,2023-01-24
314470,20940.2,154.01,2 B/R,31-40,1,1,1,1,1,Marsa Dubai,2024-09-02
75061,9922.59,122.07,2 B/R,1-10,1,1,0,1,1,Marsa Dubai,2024-09-02
280641,11496.99,63.06,1 B/R,1-10,1,1,1,1,1,Marsa Dubai,2023-04-14
5344,33319.73,73.53,1 B/R,21-30,1,1,1,1,1,Marsa Dubai,2025-06-11
107482,13244.41,53.23,1 B/R,11-20,1,1,1,1,1,Marsa Dubai,2023-06-12
168582,17252.45,124.62,2 B/R,1-10,1,1,1,1,1,Marsa Dubai,2022-11-01
60193,12519.46,147.77,2 B/R,1-10,1,1,1,1,1,Marsa Dubai,2022-08-03
249977,14220.12,78.41,1 B/R,1-10,1,0,0,1,1,Marsa Dubai,2025-01-13
149297,9710.74,48.4,Studio,Below 1st floor,0,0,1,1,1,Marsa Dubai,2022-09-06
196912,10018.25,130.99,2 B/R,1-10,0,1,1,1,1,Marsa Dubai,2023-08-07
295549,23821.87,141.77,2 B/R,31-40,1,1,1,1,1,Marsa Dubai,2025-02-17
285850,22068.37,75.88,1 B/R,Below 1st floor,1,1,1,1,1,Marsa Dubai,2022-08-23
153883,15726.55,137.5,2 B/R,21-30,1,1,1,1,1,Marsa Dubai,2023-08-22
162338,28800.81,59.3,Studio,21-30,1,1,1,1,1,Marsa Dubai,2025-02-05
63117,26573.31,59.27,1 B/R,1-10,1,1,0,1,1,Marsa Dubai,2024-03-25
77792,8721.44,74.21,2 B/R,Below 1st floor,0,1,1,1,1,Marsa Dubai,2023-06-07
67945,13573.13,147.35,3 B/R,11-20,1,1,0,1,1,Marsa Dubai,2022-09-19
132997,23794.25,171.47,3 B/R,31-40,0,1,1,0,1,Marsa Dubai,2025-06-26
6029,15901.21,123.09,2 B/R,1-10,1,1,0,1,1,Marsa Dubai,2025-02-14
180444,25827.05,68.92,1 B/R,Below 1st floor,0,1,1,0,1,Marsa Dubai,2022-04-25
106256,30903.35,139.26,2 B/R,1-10,1,0,1,1,1,Marsa Dubai,2022-09-14
74348,11154.2,121.21,2 B/R,1-10,1,1,0,1,1,Marsa Dubai,2022-07-27
216149,27746.25,79.29,1 B/R,1-10,0,1,1,0,1,Marsa Dubai,2023-01-19
138576,16735.79,137.43,2 B/R,31-40,1,1,0,1,1,Marsa Dubai,2025-05-23
284269,27807.92,73.72,1 B/R,1-10,0,1,1,0,1,Marsa Dubai,2022-06-15
240507,28075.8,99.73,1 B/R,1-10,1,1,1,1,1,Marsa Dubai,2023-01-17
13086,17539.81,41.4,Studio,21-30,1,1,0,1,1,Marsa Dubai,2023-04-05
30352,14627.14,76.57,1 B/R,1-10,1,1,0,1,1,Marsa Dubai,2025-03-13
181741,9625.56,161.84,2 B/R,11-20,1,1,0,1,1,Marsa Dubai,2024-05-23
